asset,time,datetime_utc,open,high,low,close,long_liquidation_usd,short_liquidation_usd,total_liquidation_usd
BTCUSDT,1783899000,2026-07-12 23:30:00+00:00,63792.1,63833.0,63717.0,63781.1,0.0,0.0,0.0
BTCUSDT,1783899900,2026-07-12 23:45:00+00:00,63781.1,63797.4,63693.0,63750.0,7325.4368,0.0,7325.4368
BTCUSDT,1783900800,2026-07-13 00:00:00+00:00,63749.9,64270.0,63691.0,64269.9,79617.375,-207062.39235,286679.76735
BTCUSDT,1783901700,2026-07-13 00:15:00+00:00,64270.0,64411.8,64140.0,64155.8,24511.03,-1034814.4066,1059325.4366
BTCUSDT,1783902600,2026-07-13 00:30:00+00:00,64155.8,64179.9,63538.0,63755.9,913580.29209,0.0,913580.29209
BTCUSDT,1783903500,2026-07-13 00:45:00+00:00,63755.9,64106.0,63750.0,64041.8,575.3548,-55980.9516,56556.3064
BTCUSDT,1783904400,2026-07-13 01:00:00+00:00,64041.8,64044.0,63628.0,63823.9,358741.18195,-31243.5537,389984.73565
BTCUSDT,1783905300,2026-07-13 01:15:00+00:00,63824.0,63968.0,63650.0,63694.5,15293.0562,-6203.7999,21496.8561
BTCUSDT,1783906200,2026-07-13 01:30:00+00:00,63694.5,63745.6,63516.3,63670.3,488855.43223,-3498.3097,492353.74193
BTCUSDT,1783907100,2026-07-13 01:45:00+00:00,63670.2,63676.8,63366.0,63382.1,135155.5356,0.0,135155.5356
BTCUSDT,1783908000,2026-07-13 02:00:00+00:00,63382.1,63429.8,63204.0,63382.4,1124614.142,-109358.5365,1233972.6785
BTCUSDT,1783908900,2026-07-13 02:15:00+00:00,63382.4,63527.6,63337.8,63440.5,0.0,-9651.3052,9651.3052
BTCUSDT,1783909800,2026-07-13 02:30:00+00:00,63440.6,63484.0,63361.7,63441.8,3108.5502,0.0,3108.5502
BTCUSDT,1783910700,2026-07-13 02:45:00+00:00,63441.7,63446.0,63309.0,63344.8,23678.1687,-2280.112,25958.2807
BTCUSDT,1783911600,2026-07-13 03:00:00+00:00,63344.9,63362.4,62822.6,62992.1,6986280.53679,-693.1353,6986973.6720900005
BTCUSDT,1783912500,2026-07-13 03:15:00+00:00,62992.2,63093.6,62739.1,63040.0,3100752.72066,-4917.6164,3105670.3370600003
BTCUSDT,1783913400,2026-07-13 03:30:00+00:00,63040.0,63044.2,62705.0,62796.4,790031.97774,-62.851,790094.82874
BTCUSDT,1783914300,2026-07-13 03:45:00+00:00,62796.3,62840.5,62750.0,62780.2,0.0,0.0,0.0
BTCUSDT,1783915200,2026-07-13 04:00:00+00:00,62780.1,62845.5,62660.3,62793.3,26331.606,-753.3324,27084.9384
BTCUSDT,1783916100,2026-07-13 04:15:00+00:00,62793.3,62884.8,62793.2,62850.0,0.0,0.0,0.0
BTCUSDT,1783917000,2026-07-13 04:30:00+00:00,62850.0,62854.0,62592.1,62698.4,187988.0981,0.0,187988.0981
BTCUSDT,1783917900,2026-07-13 04:45:00+00:00,62698.4,62758.3,62630.9,62649.8,61628.8556,0.0,61628.8556
BTCUSDT,1783918800,2026-07-13 05:00:00+00:00,62649.7,62880.0,62434.9,62785.2,1548299.03845,-3638.9569,1551937.9953500002
BTCUSDT,1783919700,2026-07-13 05:15:00+00:00,62785.2,62810.8,62575.7,62607.6,31334.4928,0.0,31334.4928
BTCUSDT,1783920600,2026-07-13 05:30:00+00:00,62607.5,62791.4,62532.2,62773.4,9195.3204,-74233.4858,83428.80619999999
BTCUSDT,1783921500,2026-07-13 05:45:00+00:00,62773.4,62800.0,62728.7,62764.1,0.0,0.0,0.0
BTCUSDT,1783922400,2026-07-13 06:00:00+00:00,62764.1,62834.9,62700.0,62712.7,1444.975,0.0,1444.975
BTCUSDT,1783923300,2026-07-13 06:15:00+00:00,62712.6,62810.0,62675.0,62810.0,0.0,0.0,0.0
BTCUSDT,1783924200,2026-07-13 06:30:00+00:00,62810.0,62840.0,62727.8,62812.2,0.0,-62.84,62.84
BTCUSDT,1783925100,2026-07-13 06:45:00+00:00,62812.1,62848.2,62755.0,62766.6,0.0,0.0,0.0
BTCUSDT,1783926000,2026-07-13 07:00:00+00:00,62766.6,62848.0,62719.4,62778.7,125.4634,-439.1429,564.6063
BTCUSDT,1783926900,2026-07-13 07:15:00+00:00,62778.8,62975.0,62755.9,62927.1,0.0,-394671.5296,394671.5296
BTCUSDT,1783927800,2026-07-13 07:30:00+00:00,62927.0,63027.6,62880.1,62942.0,0.0,-5858.7762,5858.7762
BTCUSDT,1783928700,2026-07-13 07:45:00+00:00,62942.0,63030.0,62933.1,62952.7,0.0,-2521.12,2521.12
BTCUSDT,1783929600,2026-07-13 08:00:00+00:00,62952.8,63027.6,62902.5,63009.3,61888.3657,-1511.4563,63399.822
BTCUSDT,1783930500,2026-07-13 08:15:00+00:00,63009.3,63062.7,62943.5,63052.4,0.0,-26481.8953,26481.8953
BTCUSDT,1783931400,2026-07-13 08:30:00+00:00,63052.5,63099.6,62966.2,63092.1,0.0,-126.1362,126.1362
BTCUSDT,1783932300,2026-07-13 08:45:00+00:00,63092.2,63260.0,63091.0,63174.9,0.0,-563350.4458,563350.4458
BTCUSDT,1783933200,2026-07-13 09:00:00+00:00,63174.9,63179.3,63102.6,63124.7,0.0,0.0,0.0
BTCUSDT,1783934100,2026-07-13 09:15:00+00:00,63124.6,63124.7,63066.8,63090.0,0.0,0.0,0.0
BTCUSDT,1783935000,2026-07-13 09:30:00+00:00,63090.0,63090.0,63064.4,63075.5,63.0774,0.0,63.0774
BTCUSDT,1783935900,2026-07-13 09:45:00+00:00,63075.4,63085.9,63064.4,63074.0,0.0,0.0,0.0
BTCUSDT,1783936800,2026-07-13 10:00:00+00:00,63074.0,63078.7,63064.4,63064.4,1954.9964,0.0,1954.9964
BTCUSDT,1783937700,2026-07-13 10:15:00+00:00,63064.4,63130.9,63064.4,63067.0,0.0,0.0,0.0
BTCUSDT,1783938600,2026-07-13 10:30:00+00:00,63067.0,63105.8,62873.3,62911.9,26180.3472,0.0,26180.3472
BTCUSDT,1783939500,2026-07-13 10:45:00+00:00,62911.9,62950.0,62834.4,62844.6,2263.8204,0.0,2263.8204
BTCUSDT,1783940400,2026-07-13 11:00:00+00:00,62844.7,63116.1,62844.7,63055.0,0.0,-44784.8013,44784.8013
BTCUSDT,1783941300,2026-07-13 11:15:00+00:00,63055.0,63074.7,62963.4,63000.4,0.0,-63.0445,63.0445
BTCUSDT,1783942200,2026-07-13 11:30:00+00:00,63000.4,63001.2,62923.7,62937.2,7684.0914,0.0,7684.0914
BTCUSDT,1783943100,2026-07-13 11:45:00+00:00,62937.2,62944.4,62875.2,62881.3,7423.7781,0.0,7423.7781
BTCUSDT,1783944000,2026-07-13 12:00:00+00:00,62881.4,62970.7,62779.1,62820.2,801348.40822,0.0,801348.40822
BTCUSDT,1783944900,2026-07-13 12:15:00+00:00,62820.1,62865.8,62689.6,62721.5,440053.43467,-251.2282,440304.66287
BTCUSDT,1783945800,2026-07-13 12:30:00+00:00,62721.5,62762.4,62545.2,62582.8,872434.84143,0.0,872434.84143
BTCUSDT,1783946700,2026-07-13 12:45:00+00:00,62582.8,62645.3,62531.0,62597.9,3565.8122,0.0,3565.8122
BTCUSDT,1783947600,2026-07-13 13:00:00+00:00,62597.9,62638.2,62483.0,62488.9,315137.4148,0.0,315137.4148
BTCUSDT,1783948500,2026-07-13 13:15:00+00:00,62488.9,62563.0,62350.1,62500.0,681127.11491,-4690.1803,685817.29521
BTCUSDT,1783949400,2026-07-13 13:30:00+00:00,62500.0,62752.4,62226.4,62303.4,1838683.36328,-153406.75815,1992090.12143
BTCUSDT,1783950300,2026-07-13 13:45:00+00:00,62303.4,62393.4,62141.2,62300.1,674446.341,-2307.9971,676754.3381
BTCUSDT,1783951200,2026-07-13 14:00:00+00:00,62300.1,62398.1,62235.9,62393.7,20552.1539,-5545.0431,26097.197
BTCUSDT,1783952100,2026-07-13 14:15:00+00:00,62393.7,62635.0,62061.3,62529.0,694687.9883,-208225.5208,902913.5091
BTCUSDT,1783953000,2026-07-13 14:30:00+00:00,62529.0,62666.7,62433.0,62596.2,5371.0026,-7139.1661,12510.1687
BTCUSDT,1783953900,2026-07-13 14:45:00+00:00,62596.3,62777.0,62554.3,62770.3,0.0,-31906.7756,31906.7756
BTCUSDT,1783954800,2026-07-13 15:00:00+00:00,62770.2,62842.0,62657.4,62772.1,1566.5,-625038.7122,626605.2122
BTCUSDT,1783955700,2026-07-13 15:15:00+00:00,62772.0,62965.0,62763.5,62790.0,0.0,-184180.319,184180.319
BTCUSDT,1783956600,2026-07-13 15:30:00+00:00,62790.0,62830.9,62543.5,62631.2,9836.1919,0.0,9836.1919
BTCUSDT,1783957500,2026-07-13 15:45:00+00:00,62631.2,62667.4,62556.3,62596.6,250.4116,0.0,250.4116
BTCUSDT,1783958400,2026-07-13 16:00:00+00:00,62596.7,62614.5,62501.9,62520.0,10065.6131,0.0,10065.6131
BTCUSDT,1783959300,2026-07-13 16:15:00+00:00,62520.0,62520.0,62251.6,62322.7,191401.6276,0.0,191401.6276
BTCUSDT,1783960200,2026-07-13 16:30:00+00:00,62322.7,62371.4,62183.9,62344.9,237609.6777,0.0,237609.6777
BTCUSDT,1783961100,2026-07-13 16:45:00+00:00,62344.8,62410.0,62226.9,62258.0,249.0244,-8858.7552,9107.7796
BTCUSDT,1783962000,2026-07-13 17:00:00+00:00,62258.0,62347.2,62230.2,62296.8,1680.8527,0.0,1680.8527
BTCUSDT,1783962900,2026-07-13 17:15:00+00:00,62296.7,62296.7,62154.6,62165.0,346551.2251,0.0,346551.2251
BTCUSDT,1783963800,2026-07-13 17:30:00+00:00,62165.0,62207.6,61945.5,62076.9,4151341.80485,0.0,4151341.80485
BTCUSDT,1783964700,2026-07-13 17:45:00+00:00,62076.9,62166.5,61877.0,61877.0,1225867.8315,-1677.9534,1227545.7849
BTCUSDT,1783965600,2026-07-13 18:00:00+00:00,61877.1,62038.6,61856.0,61903.8,0.0,-1054.4794,1054.4794
BTCUSDT,1783966500,2026-07-13 18:15:00+00:00,61903.8,61984.2,61806.0,61924.8,654211.97,-3841.6064,658053.5764
BTCUSDT,1783967400,2026-07-13 18:30:00+00:00,61924.8,61981.5,61880.0,61978.7,0.0,0.0,0.0
BTCUSDT,1783968300,2026-07-13 18:45:00+00:00,61978.8,62077.6,61948.5,61997.3,80114.4024,0.0,80114.4024
BTCUSDT,1783969200,2026-07-13 19:00:00+00:00,61997.4,62067.5,61962.5,62052.1,62.0674,-372.258,434.3254
BTCUSDT,1783970100,2026-07-13 19:15:00+00:00,62052.0,62091.2,61970.0,61992.7,0.0,-7760.1708,7760.1708
BTCUSDT,1783971000,2026-07-13 19:30:00+00:00,61992.8,62157.9,61992.8,62152.3,0.0,-6274.47818,6274.47818
BTCUSDT,1783971900,2026-07-13 19:45:00+00:00,62152.3,62267.0,62105.1,62258.0,0.0,-26995.1606,26995.1606
BTCUSDT,1783972800,2026-07-13 20:00:00+00:00,62257.9,62299.0,62175.3,62191.2,0.0,-10029.3371,10029.3371
BTCUSDT,1783973700,2026-07-13 20:15:00+00:00,62191.1,62195.7,62051.3,62187.7,3476.7612,-253188.42975,256665.19095
BTCUSDT,1783974600,2026-07-13 20:30:00+00:00,62187.6,62241.4,62153.4,62153.4,746.274,-7094.4024,7840.6764
BTCUSDT,1783975500,2026-07-13 20:45:00+00:00,62153.4,62187.3,62020.0,62179.3,22271.6801,0.0,22271.6801
BTCUSDT,1783976400,2026-07-13 21:00:00+00:00,62179.3,62192.1,62021.4,62083.3,63077.0706,0.0,63077.0706
BTCUSDT,1783977300,2026-07-13 21:15:00+00:00,62083.2,62125.0,61961.0,62006.1,10845.87,0.0,10845.87
BTCUSDT,1783978200,2026-07-13 21:30:00+00:00,62006.0,62046.0,61868.0,61958.5,520697.4804,0.0,520697.4804
BTCUSDT,1783979100,2026-07-13 21:45:00+00:00,61958.6,62100.0,61890.0,62034.1,0.0,-53942.6356,53942.6356
BTCUSDT,1783980000,2026-07-13 22:00:00+00:00,62034.0,62181.6,62023.2,62151.2,0.0,-4662.2129,4662.2129
BTCUSDT,1783980900,2026-07-13 22:15:00+00:00,62151.2,62199.0,62100.1,62132.3,0.0,-192823.281,192823.281
BTCUSDT,1783981800,2026-07-13 22:30:00+00:00,62132.3,62157.1,61993.2,62034.4,50609.3251,0.0,50609.3251
BTCUSDT,1783982700,2026-07-13 22:45:00+00:00,62034.4,62045.8,61883.1,61897.9,3099.84,0.0,3099.84
BTCUSDT,1783983600,2026-07-13 23:00:00+00:00,61897.9,62048.3,61854.5,62027.9,156509.4645,-123.8946,156633.3591
BTCUSDT,1783984500,2026-07-13 23:15:00+00:00,62027.9,62210.3,62021.7,62140.0,186.4317,-28820.5301,29006.9618
BTCUSDT,1783985400,2026-07-13 23:30:00+00:00,62140.0,62181.6,62066.7,62093.6,0.0,0.0,0.0
BTCUSDT,1783986300,2026-07-13 23:45:00+00:00,62093.5,62333.4,62072.8,62307.0,0.0,-40272.6808,40272.6808
BTCUSDT,1783987200,2026-07-14 00:00:00+00:00,62307.0,62467.2,62240.9,62413.9,0.0,-79405.584,79405.584
BTCUSDT,1783988100,2026-07-14 00:15:00+00:00,62413.8,62413.8,62282.0,62345.9,22141.504,-62.3495,22203.8535
BTCUSDT,1783989000,2026-07-14 00:30:00+00:00,62345.9,62426.9,62258.3,62282.9,0.0,-3807.952,3807.952
BTCUSDT,1783989900,2026-07-14 00:45:00+00:00,62283.0,62639.3,62282.9,62520.7,0.0,-586896.6467,586896.6467
BTCUSDT,1783990800,2026-07-14 01:00:00+00:00,62520.7,62550.0,62427.0,62475.0,249.8604,0.0,249.8604
BTCUSDT,1783991700,2026-07-14 01:15:00+00:00,62475.0,62614.2,62455.9,62496.1,62.5623,-35990.7015,36053.2638
BTCUSDT,1783992600,2026-07-14 01:30:00+00:00,62496.0,62542.8,62435.6,62462.5,0.0,0.0,0.0
BTCUSDT,1783993500,2026-07-14 01:45:00+00:00,62462.6,62529.1,62440.0,62505.2,62.4936,0.0,62.4936
BTCUSDT,1783994400,2026-07-14 02:00:00+00:00,62505.2,62589.9,62455.3,62472.9,46042.2325,0.0,46042.2325
BTCUSDT,1783995300,2026-07-14 02:15:00+00:00,62472.8,62497.2,62286.9,62341.3,126618.0792,0.0,126618.0792
BTCUSDT,1783996200,2026-07-14 02:30:00+00:00,62341.2,62574.4,62341.2,62557.1,0.0,-22447.5995,22447.5995
BTCUSDT,1783997100,2026-07-14 02:45:00+00:00,62557.1,62610.0,62491.6,62516.8,0.0,-15385.7092,15385.7092
BTCUSDT,1783998000,2026-07-14 03:00:00+00:00,62516.8,62576.2,62334.4,62364.3,28782.9259,-250.042,29032.9679
BTCUSDT,1783998900,2026-07-14 03:15:00+00:00,62364.2,62441.4,62279.0,62441.4,198336.7846,-11028.4902,209365.2748
BTCUSDT,1783999800,2026-07-14 03:30:00+00:00,62441.4,62524.9,62400.9,62437.2,5869.9039,-10737.3021,16607.206000000002
BTCUSDT,1784000700,2026-07-14 03:45:00+00:00,62437.2,62551.8,62432.1,62538.2,0.0,0.0,0.0
BTCUSDT,1784001600,2026-07-14 04:00:00+00:00,62538.3,62633.1,62511.0,62535.5,312.9,-5381.01976,5693.91976
BTCUSDT,1784002500,2026-07-14 04:15:00+00:00,62535.6,62630.0,62515.0,62618.4,250.1216,0.0,250.1216
BTCUSDT,1784003400,2026-07-14 04:30:00+00:00,62618.5,62744.4,62618.4,62676.3,0.0,-357836.0775,357836.0775
BTCUSDT,1784004300,2026-07-14 04:45:00+00:00,62676.4,62738.1,62666.6,62713.6,940.452,-42823.2856,43763.7376
BTCUSDT,1784005200,2026-07-14 05:00:00+00:00,62713.6,62843.5,62669.4,62791.4,0.0,-3724339.02495,3724339.02495
BTCUSDT,1784006100,2026-07-14 05:15:00+00:00,62791.4,62847.6,62730.0,62812.9,0.0,-28215.3424,28215.3424
BTCUSDT,1784007000,2026-07-14 05:30:00+00:00,62813.0,62848.0,62687.0,62723.0,0.0,-377.088,377.088
BTCUSDT,1784007900,2026-07-14 05:45:00+00:00,62722.9,62730.9,62671.7,62699.9,0.0,0.0,0.0
BTCUSDT,1784008800,2026-07-14 06:00:00+00:00,62699.9,62708.0,62630.2,62634.4,0.0,0.0,0.0
BTCUSDT,1784009700,2026-07-14 06:15:00+00:00,62634.5,62680.0,62630.6,62659.7,0.0,-62.6747,62.6747
BTCUSDT,1784010600,2026-07-14 06:30:00+00:00,62659.8,62752.0,62600.0,62666.6,62.6,0.0,62.6
BTCUSDT,1784011500,2026-07-14 06:45:00+00:00,62666.5,62675.6,62537.0,62600.1,17898.366,0.0,17898.366
BTCUSDT,1784012400,2026-07-14 07:00:00+00:00,62600.1,62630.0,62525.1,62577.2,625.3656,-688.93,1314.2956
BTCUSDT,1784013300,2026-07-14 07:15:00+00:00,62577.2,62633.0,62540.8,62614.7,0.0,0.0,0.0
BTCUSDT,1784014200,2026-07-14 07:30:00+00:00,62614.7,62629.5,62534.5,62550.0,8256.7056,0.0,8256.7056
BTCUSDT,1784015100,2026-07-14 07:45:00+00:00,62550.0,62563.1,62489.7,62529.7,28700.0123,0.0,28700.0123
BTCUSDT,1784016000,2026-07-14 08:00:00+00:00,62529.7,62561.2,62458.3,62527.3,2562.0613,0.0,2562.0613
BTCUSDT,1784016900,2026-07-14 08:15:00+00:00,62527.2,62652.9,62527.2,62631.2,0.0,-3444.6352,3444.6352
BTCUSDT,1784017800,2026-07-14 08:30:00+00:00,62631.2,62780.0,62604.3,62749.9,0.0,-91952.3515,91952.3515
BTCUSDT,1784018700,2026-07-14 08:45:00+00:00,62749.9,62762.6,62645.2,62680.1,0.0,-376.0806,376.0806
BTCUSDT,1784019600,2026-07-14 09:00:00+00:00,62680.1,62721.2,62634.4,62676.8,125.28,0.0,125.28
BTCUSDT,1784020500,2026-07-14 09:15:00+00:00,62676.7,62709.3,62623.9,62645.3,0.0,0.0,0.0
BTCUSDT,1784021400,2026-07-14 09:30:00+00:00,62645.2,62653.5,62508.8,62533.7,20258.3158,0.0,20258.3158
BTCUSDT,1784022300,2026-07-14 09:45:00+00:00,62533.8,62622.0,62502.3,62604.2,2250.0864,0.0,2250.0864
BTCUSDT,1784023200,2026-07-14 10:00:00+00:00,62604.2,62708.3,62604.2,62690.9,0.0,-6268.2439,6268.2439
BTCUSDT,1784024100,2026-07-14 10:15:00+00:00,62691.0,62710.6,62633.9,62637.7,0.0,0.0,0.0
BTCUSDT,1784025000,2026-07-14 10:30:00+00:00,62637.8,62788.3,62577.5,62782.8,3763.794,-95718.8094,99482.6034
BTCUSDT,1784025900,2026-07-14 10:45:00+00:00,62782.7,62880.0,62755.8,62767.5,0.0,-111917.6375,111917.6375
BTCUSDT,1784026800,2026-07-14 11:00:00+00:00,62767.6,62776.5,62680.7,62766.0,752.7564,0.0,752.7564
BTCUSDT,1784027700,2026-07-14 11:15:00+00:00,62766.1,62848.7,62730.0,62833.9,49851.4488,0.0,49851.4488
BTCUSDT,1784028600,2026-07-14 11:30:00+00:00,62833.9,62896.0,62784.8,62828.7,0.0,-14776.5932,14776.5932
BTCUSDT,1784029500,2026-07-14 11:45:00+00:00,62828.7,62854.3,62806.0,62810.3,881.7746,-2764.9702,3646.7448
BTCUSDT,1784030400,2026-07-14 12:00:00+00:00,62810.3,62840.0,62756.5,62820.4,62.8116,-188.3475,251.1591
BTCUSDT,1784031300,2026-07-14 12:15:00+00:00,62820.4,63090.3,62786.4,62930.9,12137.5423,-1162362.4357,1174499.978
BTCUSDT,1784032200,2026-07-14 12:30:00+00:00,62930.8,63668.4,62918.7,63523.0,36631.7692,-7321732.64983,7358364.419029999
BTCUSDT,1784033100,2026-07-14 12:45:00+00:00,63523.1,63956.0,63523.1,63935.2,316596.851,-1877028.89878,2193625.74978
BTCUSDT,1784034000,2026-07-14 13:00:00+00:00,63935.3,63956.0,63726.1,63764.2,638.828,-895.0158,1533.8438
BTCUSDT,1784034900,2026-07-14 13:15:00+00:00,63764.2,64162.2,63763.1,63929.9,350114.6209,-2208672.42352,2558787.04442
BTCUSDT,1784035800,2026-07-14 13:30:00+00:00,63930.0,63961.9,63687.7,63764.8,90366.1518,-1916.6926,92282.8444
BTCUSDT,1784036700,2026-07-14 13:45:00+00:00,63764.9,63896.6,63666.0,63802.8,57502.4994,-172930.6034,230433.1028
BTCUSDT,1784037600,2026-07-14 14:00:00+00:00,63802.8,63853.2,63550.0,63846.6,30521.7921,-827.9804,31349.7725
BTCUSDT,1784038500,2026-07-14 14:15:00+00:00,63846.5,63888.0,63741.1,63887.3,12826.9475,0.0,12826.9475
BTCUSDT,1784039400,2026-07-14 14:30:00+00:00,63887.3,64060.1,63830.0,64005.4,0.0,-238651.53008,238651.53008
BTCUSDT,1784040300,2026-07-14 14:45:00+00:00,64005.4,64310.0,63896.0,64277.3,0.0,-4178413.76198,4178413.76198
BTCUSDT,1784041200,2026-07-14 15:00:00+00:00,64277.2,64386.0,64163.6,64184.9,4043.6573,-397840.1858,401883.8431
BTCUSDT,1784042100,2026-07-14 15:15:00+00:00,64185.0,64547.0,64170.6,64469.7,0.0,-45225.1826,45225.1826
BTCUSDT,1784043000,2026-07-14 15:30:00+00:00,64469.7,64950.0,64469.7,64757.7,967.533,-5959918.08495,5960885.61795
BTCUSDT,1784043900,2026-07-14 15:45:00+00:00,64757.7,64838.9,64572.4,64727.5,87427.5121,-388.7132,87816.2253
BTCUSDT,1784044800,2026-07-14 16:00:00+00:00,64727.4,64879.0,64589.3,64710.0,516.9502,-146212.7452,146729.6954
BTCUSDT,1784045700,2026-07-14 16:15:00+00:00,64709.8,64860.0,64651.0,64797.6,6015.8607,-23382.2345,29398.0952
BTCUSDT,1784046600,2026-07-14 16:30:00+00:00,64797.7,64870.0,64750.0,64752.8,0.0,-3372.8594,3372.8594
BTCUSDT,1784047500,2026-07-14 16:45:00+00:00,64752.8,64830.0,64682.6,64703.9,51642.80142,-12311.3513,63954.152720000006
BTCUSDT,1784048400,2026-07-14 17:00:00+00:00,64704.0,64704.0,64200.0,64568.5,41532.776,0.0,41532.776
BTCUSDT,1784049300,2026-07-14 17:15:00+00:00,64568.5,64639.1,64367.6,64492.7,14429.53,-2261.5495,16691.0795
BTCUSDT,1784050200,2026-07-14 17:30:00+00:00,64492.6,64500.0,64400.0,64493.4,0.0,0.0,0.0
BTCUSDT,1784051100,2026-07-14 17:45:00+00:00,64493.3,64694.5,64456.6,64597.5,0.0,-24293.501,24293.501
BTCUSDT,1784052000,2026-07-14 18:00:00+00:00,64597.5,64600.0,64457.4,64457.4,0.0,-839.7441,839.7441
BTCUSDT,1784052900,2026-07-14 18:15:00+00:00,64457.5,64525.8,64448.7,64491.2,0.0,-64.5101,64.5101
BTCUSDT,1784053800,2026-07-14 18:30:00+00:00,64491.3,64609.9,64449.3,64553.4,0.0,-322.7744,322.7744
BTCUSDT,1784054700,2026-07-14 18:45:00+00:00,64553.5,64631.6,64520.0,64544.0,0.0,-64.6167,64.6167
BTCUSDT,1784055600,2026-07-14 19:00:00+00:00,64544.0,64616.5,64515.2,64591.2,0.0,0.0,0.0
BTCUSDT,1784056500,2026-07-14 19:15:00+00:00,64591.2,64687.9,64518.3,64530.1,0.0,-32327.4114,32327.4114
BTCUSDT,1784057400,2026-07-14 19:30:00+00:00,64530.1,64530.1,64456.3,64516.8,0.0,-1482.7552,1482.7552
BTCUSDT,1784058300,2026-07-14 19:45:00+00:00,64516.8,64636.0,64516.3,64543.0,61175.2621,-60389.2024,121564.4645
BTCUSDT,1784059200,2026-07-14 20:00:00+00:00,64543.1,64563.5,64429.7,64429.7,44028.3769,-7155.4374,51183.814300000005
BTCUSDT,1784060100,2026-07-14 20:15:00+00:00,64429.8,64492.3,64413.0,64417.5,2899.4297,0.0,2899.4297
BTCUSDT,1784061000,2026-07-14 20:30:00+00:00,64417.5,64468.6,64390.4,64457.8,2189.9392,0.0,2189.9392
BTCUSDT,1784061900,2026-07-14 20:45:00+00:00,64457.8,64576.4,64424.7,64538.6,0.0,-1162.0656,1162.0656
BTCUSDT,1784062800,2026-07-14 21:00:00+00:00,64538.6,64598.0,64496.2,64598.0,0.0,-1161.9952,1161.9952
BTCUSDT,1784063700,2026-07-14 21:15:00+00:00,64598.0,64654.5,64595.2,64644.2,969.4485,-24234.2172,25203.6657
BTCUSDT,1784064600,2026-07-14 21:30:00+00:00,64644.2,64877.7,64644.1,64712.4,0.0,-486507.2607,486507.2607
BTCUSDT,1784065500,2026-07-14 21:45:00+00:00,64712.4,64748.5,64605.4,64650.0,281667.3634,0.0,281667.3634
BTCUSDT,1784066400,2026-07-14 22:00:00+00:00,64649.9,64650.0,64485.4,64512.9,3613.1146,-1612.825,5225.9396
BTCUSDT,1784067300,2026-07-14 22:15:00+00:00,64513.0,65130.0,64513.0,64910.5,0.0,-1278637.20588,1278637.20588
BTCUSDT,1784068200,2026-07-14 22:30:00+00:00,64910.5,65010.0,64886.0,64893.1,0.0,-562801.6672,562801.6672
BTCUSDT,1784069100,2026-07-14 22:45:00+00:00,64893.2,64957.4,64832.4,64837.1,0.0,0.0,0.0
BTCUSDT,1784070000,2026-07-14 23:00:00+00:00,64837.2,65040.3,64750.0,64994.0,14316.6123,0.0,14316.6123
BTCUSDT,1784070900,2026-07-14 23:15:00+00:00,64994.0,64994.1,64856.2,64889.8,0.0,0.0,0.0
BTCUSDT,1784071800,2026-07-14 23:30:00+00:00,64889.8,64989.2,64873.5,64977.5,0.0,-2274.1084,2274.1084
BTCUSDT,1784072700,2026-07-14 23:45:00+00:00,64977.5,65027.4,64960.0,65014.7,0.0,-46656.2862,46656.2862
BTCUSDT,1784073600,2026-07-15 00:00:00+00:00,65014.6,65043.3,64887.0,64891.4,1040.3584,-25618.5386,26658.897
BTCUSDT,1784074500,2026-07-15 00:15:00+00:00,64891.5,64910.1,64813.9,64861.2,1685.6667,-12709.9336,14395.6003
BTCUSDT,1784075400,2026-07-15 00:30:00+00:00,64861.1,64862.0,64743.6,64759.2,3367.6681,0.0,3367.6681
BTCUSDT,1784076300,2026-07-15 00:45:00+00:00,64759.2,64822.0,64759.2,64798.1,0.0,0.0,0.0
BTCUSDT,1784077200,2026-07-15 01:00:00+00:00,64798.0,64813.1,64690.0,64717.5,8543.6632,0.0,8543.6632
BTCUSDT,1784078100,2026-07-15 01:15:00+00:00,64717.6,64830.2,64672.6,64809.9,7965.4913,-1489.3154,9454.8067
BTCUSDT,1784079000,2026-07-15 01:30:00+00:00,64810.0,64824.9,64632.9,64691.4,26509.6455,-1682.8661,28192.5116
BTCUSDT,1784079900,2026-07-15 01:45:00+00:00,64691.5,64694.7,64618.8,64643.7,2455.7049,0.0,2455.7049
BTCUSDT,1784080800,2026-07-15 02:00:00+00:00,64643.7,64732.6,64620.6,64685.5,0.0,-36268.0942,36268.0942
BTCUSDT,1784081700,2026-07-15 02:15:00+00:00,64685.5,64685.5,64500.0,64500.0,73302.3595,0.0,73302.3595
BTCUSDT,1784082600,2026-07-15 02:30:00+00:00,64500.1,64540.8,64456.7,64540.8,35464.4847,0.0,35464.4847
BTCUSDT,1784083500,2026-07-15 02:45:00+00:00,64540.7,64544.9,64473.0,64473.0,258.0876,-515.8999,773.9875
BTCUSDT,1784084400,2026-07-15 03:00:00+00:00,64473.1,64643.7,64473.0,64608.0,64.473,-70047.248,70111.721
BTCUSDT,1784085300,2026-07-15 03:15:00+00:00,64607.9,64608.0,64559.9,64593.2,0.0,0.0,0.0
BTCUSDT,1784086200,2026-07-15 03:30:00+00:00,64593.1,64758.6,64584.9,64674.5,0.0,-23562.6867,23562.6867
BTCUSDT,1784087100,2026-07-15 03:45:00+00:00,64674.5,64820.1,64645.2,64760.8,7886.8608,-360473.9955,368360.8563
